68	63	56
63	104	78
68	82	75
63	104	80
47	43	47
77	68	77
47	43	47
82	63	62
104	79	79
104	107	87
63	47	35
83	56	73
43	90	68
43	47	49
69	69	69
61	83	61
43	68	56
82	107	66
83	47	69
104	63	79
82	83	78
43	47	42
62	73	71
62	140	59
47	83	67
52	52	46
73	81	66
62	47	61
73	73	72
83	73	62
62	73	70
65	52	42
83	58	55
87	73	87
73	80	80
62	58	50
73	52	53
58	83	57
52	52	49
73	104	77
56	73	65
104	111	111
73	51	69
58	73	55
52	104	83
52	73	66
36	36	42
36	96	96
93	122	93
52	56	55
104	67	73
44	36	49
91	122	91
104	36	57
36	104	74
44	61	51
61	52	59
61	36	55
322	97	97
44	44	36
36	322	109
52	80	80
52	44	42
104	36	60
36	67	53
44	78	78
64	64	59
60	104	74
64	60	61
61	64	59
49	61	55
64	61	55
60	44	37
49	89	53
104	64	79
36	49	41
126	36	126
60	60	49
60	60	51
58	60	66
89	44	89
60	44	39
65	49	53
73	74	74
49	73	67
60	44	39
64	49	66
60	73	70
72	87	51
87	116	68
58	56	45
116	89	76
81	72	72
116	36	72
72	87	58
72	87	49
36	56	43
116	54	58
54	54	52
56	54	44
67	72	67
87	116	74
54	66	66
56	54	55
58	72	40
87	58	45
87	56	48
52	87	52
116	116	102
56	44	44
89	86	70
98	89	78
135	98	102
135	98	94
98	36	74
135	98	103
58	135	78
98	86	87
98	104	80
104	53	59
135	98	93
58	98	73
135	89	60
86	135	83
84	135	84
104	98	94
101	63	101
135	135	108
104	98	67
86	98	82
53	135	67
98	104	71
51	137	70
63	137	59
59	137	72
58	51	41
137	51	69
51	59	38
51	137	78
63	42	42
60	51	52
51	51	49
46	63	46
54	53	52
51	60	44
60	54	59
59	60	44
48	59	48
51	51	58
89	63	64
51	51	51
44	41	44
51	59	43
137	63	52
57	71	40
71	63	74
51	51	53
60	53	42
90	63	75
60	57	48
60	51	51
62	71	54
57	57	57
71	63	79
104	51	77
63	51	73
71	71	69
71	83	83
51	72	72
57	71	48
71	54	49
51	71	63
56	56	56
51	51	45
54	54	54
54	92	82
37	37	35
63	75	48
37	37	39
63	37	34
37	37	40
75	58	64
46	63	46
81	75	67
75	37	30
75	44	42
37	36	36
44	81	59
37	37	38
75	54	37
92	37	61
37	37	34
63	69	69
75	75	42
63	75	54
48	44	38
36	63	42
104	63	60
36	43	39
50	66	50
66	43	40
66	48	30
50	68	68
66	36	41
66	50	53
52	85	85
78	66	78
104	76	79
43	82	49
112	112	112
66	66	53
80	66	80
66	81	66
90	43	90
43	86	86
66	104	58
82	52	60
43	76	36
76	80	80
76	78	78
51	51	50
52	46	40
46	110	56
47	51	47
66	52	66
110	112	83
112	46	41
52	51	46
112	62	62
57	46	57
46	112	51
112	65	65
112	112	90
46	46	41
36	92	63
110	59	59
51	52	40
40	66	40
112	58	61
110	112	74
112	112	94
66	92	68
59	88	51
47	59	41
85	85	71
66	66	65
70	54	37
85	81	71
72	88	66
66	66	66
70	58	49
59	66	48
58	69	58
85	85	79
70	54	32
59	85	45
85	66	51
70	69	58
36	69	52
85	85	75
85	47	45
72	85	61
69	85	66
61	61	61
104	67	74
54	67	66
54	52	36
87	81	78
58	36	47
104	54	67
126	36	126
58	104	73
47	67	67
67	54	67
159	87	140
64	87	72
67	47	61
92	92	92
64	87	82
58	104	75
67	87	75
58	104	104
58	67	71
67	67	63
159	97	97
64	67	58
71	46	44
56	51	39
63	46	46
135	56	101
90	36	52
46	63	44
50	81	55
50	74	74
50	50	44
46	58	39
58	51	46
56	54	48
46	51	44
36	51	42
111	100	100
50	54	53
51	54	46
71	50	48
46	50	51
50	54	54
98	83	98
88	135	88
66	34	50
34	47	37
90	68	62
67	71	49
34	67	52
71	68	57
58	83	82
83	90	78
83	71	46
66	34	52
51	51	51
128	83	95
68	68	61
90	68	57
51	81	78
68	68	71
104	110	110
68	83	61
51	68	76
68	68	66
68	67	57
51	68	45
55	60	54
55	50	33
55	55	51
77	62	49
51	55	50
60	70	56
70	55	53
55	51	40
92	62	75
90	50	57
73	87	87
83	73	73
65	83	65
55	77	50
55	90	62
51	83	22
55	90	65
73	55	47
73	83	72
51	104	67
77	93	93
53	84	84
36	54	46
79	78	69
50	41	33
44	78	49
103	41	103
66	78	57
41	70	40
78	65	59
79	78	81
71	79	71
65	65	55
41	86	86
81	78	66
78	92	92
78	78	73
41	65	65
92	70	62
44	69	69
36	61	61
41	70	46
56	56	56
47	90	51
103	103	89
62	56	61
37	37	38
37	62	59
62	56	85
62	62	62
37	56	46
62	56	57
62	90	64
83	62	63
54	88	47
59	103	53
56	62	71
78	62	78
74	62	74
67	67	67
56	36	51
88	62	74
103	103	76
107	103	107
37	103	66
51	103	50
115	115	103
40	51	45
58	53	48
40	53	48
69	69	69
53	115	33
58	58	57
57	69	57
90	83	85
58	115	52
64	58	64
50	83	76
40	47	45
58	64	64
57	69	57
53	40	41
115	71	44
67	36	67
51	36	42
40	36	31
59	80	59
69	44	57
85	51	67
51	90	61
85	57	61
85	41	43
83	99	83
57	57	54
99	51	74
99	99	79
99	85	82
51	38	46
99	85	57
99	99	100
71	85	58
71	51	60
66	83	66
51	99	67
67	67	67
66	66	66
47	99	63
99	85	67
99	99	91
85	57	68
49	71	43
64	94	67
49	71	43
89	38	57
94	49	52
49	72	49
64	62	62
47	71	44
64	94	67
79	72	79
38	38	43
68	72	68
71	71	67
90	38	44
75	49	75
64	72	69
94	71	57
47	64	57
67	71	67
64	64	69
64	58	58
64	71	44
71	60	62
54	60	49
59	60	54
60	60	36
81	59	81
84	66	84
66	83	87
59	47	56
59	71	53
71	59	57
83	48	90
36	71	53
60	66	57
71	66	70
38	60	44
90	71	46
59	71	48
71	66	69
85	54	44
71	66	60
54	71	52
54	54	43
71	49	47
52	48	39
49	52	52
100	62	62
47	100	70
71	100	98
98	85	80
100	100	90
52	87	87
102	85	85
57	49	46
85	47	57
98	85	89
49	49	48
52	100	76
49	100	81
100	100	94
98	100	101
100	71	78
102	57	73
57	69	69
49	57	48
59	66	44
66	59	44
71	59	57
66	66	56
43	71	62
59	38	46
84	38	69
78	43	78
38	66	50
43	80	80
71	48	53
106	84	106
83	71	81
66	83	70
66	38	56
67	38	67
38	84	62
64	38	64
66	66	54
38	67	67
63	71	63
71	90	51
71	67	68
71	77	75
43	40	44
43	81	63
77	81	78
67	43	43
62	81	59
40	77	66
43	62	56
87	77	87
67	71	56
81	62	65
62	40	51
43	77	59
81	40	54
43	81	70
83	51	71
81	36	47
77	82	71
43	43	44
47	74	74
90	85	61
60	69	53
69	73	76
85	90	80
60	60	56
60	71	60
69	81	69
73	56	74
85	70	56
69	60	47
116	69	63
81	71	83
85	127	127
116	60	116
69	85	58
69	108	108
73	73	64
90	71	74
60	60	48
60	71	61
70	82	82
60	71	62
85	70	50
60	69	44
82	99	69
73	71	67
73	84	64
82	82	76
84	73	66
56	75	57
69	60	51
82	85	71
47	47	51
116	47	92
82	90	69
84	99	83
73	82	60
84	75	75
90	84	68
70	82	70
75	99	60
82	70	70
75	99	74
75	56	57
75	75	75
101	63	39
90	90	80
85	83	77
90	101	59
63	90	75
90	62	70
101	90	72
116	48	84
83	47	68
52	99	54
101	90	77
62	90	72
69	85	57
52	116	63
69	83	73
56	85	52
83	116	89
55	79	55
83	99	78
90	101	73
90	83	69
85	83	79
45	116	77
68	68	70
68	108	75
50	45	51
108	71	59
82	82	82
77	74	56
63	108	63
74	108	65
77	45	37
